2021	1844
2022	1665
2023	1963
2024	1110
2025	1615
2026	755
2027	1256
2028	1622
2029	352
203	979
2030	924
2031	1139
2032	3565
2033	1993
2034	1270
2035	753
2036	960
2037	5117
2038	4677
2039	4852
204	1102
2040	1731
2041	4487
2042	1541
2043	2357
2044	1539
2045	2061
2046	8211
2047	4279
2048	5950
2049	4852
205	2
2050	4234
2051	7675
2052	975
2053	6151
2054	7626
2055	1445
2056	65
2057	71
2058	82
2059	2685
206	589
2060	11587
2061	5967
2062	7639
2063	11891
2064	2190
2065	1364
2066	2742
2067	388
2068	190
2069	235
207	257
2070	162
2071	3479
2072	3423
2073	2622
2074	4244
2075	2845
2076	1423
2077	346
2078	426
2079	3370
208	1587
2080	1702
2081	2059
2082	1709
2083	1755
2084	1492
2085	1994
2086	2018
2087	2154
2088	347
2089	200
209	1078
2090	169
2091	399
2092	150
2093	2465
2094	282
2095	366
2096	4637
2097	8692
2098	2391
2099	2565
21	8900
210	7608
2100	793
2101	657
2102	2845
2103	2581
2104	2974
2105	1596
2106	3723
2107	3298
2108	5290
2109	2343
211	7107
2110	435
2111	526
2112	979
2113	1151
2114	1531
2115	1923
2116	2769
2117	2149
2118	901
2119	1358
212	4003
2120	1505
2121	1280
2122	1563
2123	2428
2124	1326
2125	2618
2126	1195
2127	3419
2128	1175
2129	2123
213	6168
2130	1487
2131	1695
2132	793
2133	1048
2134	724
2135	361
2136	568
2137	748
2138	395
2139	689
214	6280
2140	612
2141	428
2142	590
2143	1823
2144	446
2145	440
2146	281
2147	593
2148	940
2149	236
215	1522
2150	432
2151	246
2152	296
2153	201
2154	35
2155	216
2156	349
2157	148
2158	135
2159	321
216	1615
2160	123
2161	140
2162	534
2163	437
2164	160
2165	154
2166	196
2167	197
2168	412
2169	230
217	3363
2170	1226
2171	226
2172	68
2173	44
2174	35
2175	1416
2176	1274
2177	1168
2178	1782
2179	679
218	18
2180	1914
2181	1907
2182	1796
2183	3762
2184	164
2185	22
2186	42
2187	78
2188	2647
2189	157
219	1832
2190	158
2191	25
2192	12
2193	269
2194	509
2195	323
2196	164
2197	206
2198	156
2199	105
22	67
220	2015
2200	46
2201	30
2202	103
2203	835
2204	59
2205	12
2206	16
2207	28
2208	48
2209	23
221	2645
2210	19
2211	316
2212	208
2213	65
2214	55
2215	666
2216	297
2217	280
2218	198
2219	85
222	3785
2220	278
2221	110
2222	1700
2223	217
2224	415
2225	1312
2226	174
2227	241
2228	254
2229	69
223	1001
2230	876
2231	536
2232	225
2233	74
2234	3516
2235	661
2236	192
2237	88
2238	2502
2239	1591
224	462
2240	1247
2241	1585
2242	1772
2243	690
2244	3433
2245	1668
2246	1065
2247	2718
2248	2841
2249	2474
225	4365
2250	1043
2251	2298
2252	521
2253	485
2254	550
2255	452
2256	558
2257	292
2258	312
2259	352
226	3057
2260	219
2261	166
2262	388
2263	341
2264	351
2265	459
2266	562
2267	866
2268	409
2269	462
227	15
2270	629
2271	1043
2272	963
2273	205
2274	210
2275	1200
2276	1127
2277	609
2278	98
2279	327
228	119
2280	237
2281	146
2282	827
2283	478
2284	1228
2285	163
2286	2475
2287	3275
2288	1575
2289	1075
229	46
2290	1300
2291	1850
2292	1617
2293	1731
2294	558
2295	421
2296	422
2297	437
2298	347
2299	413
23	1437
230	25
2300	566
2301	164
2302	167
2303	245
2304	587
2305	343
2306	782
2307	186
2308	579
2309	931
231	13
2310	1846
2311	2036
2312	12
2313	164
2314	185
2315	56
2316	151
2317	111
2318	4251
2319	4326
232	13
2320	3305
2321	242
2322	421
2323	0
2324	277
2325	184
2326	1
2327	1548
2328	1175
2329	50
233	18
2330	348
2331	727
2332	438
2333	4
2334	0
2335	89
2336	16
2337	-6
2338	7
2339	4
234	564
2340	513
2341	13
2342	789
2343	16
2344	1
2345	318
2346	47
2347	-1
2348	136
2349	67
235	1233
2350	53
2351	28
2352	1264
2353	545
2354	222
2355	2993
2356	1124
2357	462
2358	12
2359	2691
236	1247
2360	624
2361	157
2362	27
2363	381
2364	145
2365	4574
2366	406
2367	96
2368	1371
2369	6
237	22
2370	14
2371	2039
2372	1379
2373	62
2374	4
2375	2485
2376	701
2377	78
2378	1228
2379	740
238	100
2380	1359
2381	512
2382	632
2383	1
2384	3
2385	128
2386	64
2387	12
2388	57
2389	17
239	143
2390	379
2391	336
2392	100
2393	-1
2394	2
2395	736
2396	147
2397	5524
2398	36
2399	643
24	504
240	101
2400	539
2401	52
2402	2
2403	3
2404	193
2405	2
2406	202
2407	975
2408	554
2409	359
241	116
2410	264
2411	692
2412	222
2413	15027
2414	1
2415	318
2416	13
2417	1105
2418	1416
2419	857
242	121
2420	3613
2421	1969
2422	2755
2423	3717
2424	2023
2425	3268
2426	509
2427	4402
2428	2620
2429	720
243	40
2430	234
2431	33
2432	1600
2433	10
2434	11
2435	207
2436	151
2437	54
2438	12812
2439	5424
244	65
2440	52
2441	292
2442	168
2443	189
2444	215
2445	137
2446	28
2447	39
2448	98
2449	3317
245	921
2450	590
2451	459
2452	44
2453	5776
2454	137
2455	16
2456	49
2457	18
2458	-2
2459	803
246	1872
2460	1024
2461	1785
2462	208
2463	11
2464	172
2465	488
2466	93
2467	455
2468	1
2469	34
247	2119
2470	191
2471	3799
2472	143
2473	438
2474	1507
2475	1669
2476	-1
2477	9570
2478	12
2479	26
248	75
2480	36
2481	638
2482	89
2483	140
2484	7
2485	8043
2486	2135
2487	5897
2488	2015
2489	2787
249	498
2490	2922
2491	497
2492	1944
2493	5215
2494	3728
2495	4271
2496	6343
2497	421
2498	5795
2499	14
25	467
250	22
2500	36
2501	831
2502	1092
2503	25
2504	23
2505	3125
2506	280
2507	53215
2508	115
2509	129
251	573
2510	10297
2511	122
2512	49
2513	1
2514	283
2515	105
2516	2
2517	-1460
2518	29
2519	337
252	297
2520	32
2521	74
2522	4136
2523	5947
2524	5230
2525	24
2526	503
2527	70
2528	120
2529	35
253	443
2530	12
2531	10
2532	46
2533	13
2534	7
2535	12
2536	47
2537	16
2538	15
2539	31
254	108
2540	1
2541	1
2542	12480
2543	57
2544	335
2545	166
2546	83
2547	70
2548	5
2549	960
255	68
2550	47
2551	88
2552	8
2553	3
2554	2
2555	19
2556	14
2557	5
2558	29
2559	19
256	140
2560	46
2561	85
2562	24
2563	183
2564	9
2565	135
2566	6
2567	187
2568	20
2569	49
257	172
2570	66
2571	21
2572	3
2573	242
2574	6802
2575	16
2576	41
2577	41
2578	2
2579	108
258	1037
2580	3
2581	28
2582	358
2583	15546
2584	573
2585	131
2586	3
2587	181
2588	746
2589	160
259	561
2590	144
2591	7
2592	914
2593	1329
2594	807
2595	257
2596	935
2597	112
2598	2
2599	13642
26	1058
260	356
2600	511
2601	930
2602	2595
2603	5722
2604	-1
2605	1
2606	14
2607	160
2608	21
2609	5
261	412
2610	26
2611	35314
2612	294
2613	10
2614	34
2615	12
2616	27
2617	5
2618	199
2619	212
262	501
2620	170
2621	29
2622	73
2623	11
2624	8
2625	2225
2626	506
2627	10177
2628	16138
2629	8241
263	483
2630	4402
2631	3351
2632	293
2633	40
2634	5
2635	488
2636	10805
2637	2913
2638	3941
2639	2
264	176
2640	17539
2641	12940
2642	55
2643	12
2644	2130
2645	522
2646	78
2647	15
2648	1018
2649	-3
265	487
2650	37
2651	0
2652	1225
2653	1521
2654	547
2655	37
2656	282
2657	1376
2658	-3
2659	203
266	676
2660	-1
2661	1663
2662	7
2663	-1
2664	1746
2665	17
2666	39
2667	186
2668	14
2669	27
267	176
2670	451
2671	502
2672	66
2673	20
2674	54
2675	193
2676	530
2677	243
2678	12
2679	1407
268	1493
2680	664
2681	129
2682	129
2683	-1
2684	75
2685	114
2686	222
2687	38
2688	43
2689	3894
269	1167
2690	8090
2691	12
2692	1248
2693	429
2694	495
2695	5119
2696	625
2697	774
2698	2082
2699	324
27	3316
270	1033
2700	9
2701	11
2702	33
2703	86
2704	183
2705	300
2706	570
2707	1875
2708	161
2709	140
271	843
2710	2452
2711	820
2712	103
2713	163
2714	55
2715	3
2716	6
2717	1322
2718	1
2719	4
272	2494
2720	8
2721	2
2722	3
2723	48
2724	19
2725	2
2726	2
2727	4
2728	3
2729	3
273	12296
2730	5
2731	4
2732	6
2733	1
2734	1
2735	1008
2736	19
2737	2
2738	5
2739	1
274	2175
2740	10
2741	13
2742	2
2743	5
2744	2
2745	5
2746	19
2747	1
2748	24
2749	85
275	6589
2750	90
2751	25
2752	47
2753	13
2754	8
2755	22
2756	20
2757	1
2758	9
2759	10
276	126
2760	8
2761	1
2762	54
2763	66
2764	16
2765	0
2766	60
2767	4
2768	9
2769	6
277	1564
2770	3
2771	4
2772	17
2773	7
2774	21
2775	13
2776	19
2777	6
2778	52
2779	8
278	231
2780	57
2781	6
2782	3
2783	7
2784	14
2785	3
2786	14
2787	10
2788	0
2789	0
279	1636
2790	34
2791	16
2792	4
2793	3
2794	22
2795	21
2796	12
2797	13
2798	4
2799	5
28	3760
280	7351
2800	16
2801	17
2802	427
2803	306
2804	269
2805	628
2806	2649
2807	3781
2808	759
2809	143
281	95
2810	110
2811	193
2812	410
2813	6
2814	49
2815	475
2816	5800
2817	700
2818	25
2819	7201
282	1143
2820	4050
2821	17
2822	26
2823	329
2824	4438
2825	200
2826	660
2827	25
2828	50
2829	7
283	3137
2830	29
2831	14
2832	7
2833	13
2834	4
2835	7
2836	13
2837	444
2838	24
2839	80
284	43
2840	270
2841	455
2842	363
2843	387
2844	59
2845	365
2846	532
2847	154
2848	6
2849	200
285	193
2850	225
2851	1025
2852	349
2853	4032
2854	109
2855	29
2856	172
2857	2066
2858	171
2859	61
286	840
2860	425
2861	404
2862	29
2863	27
2864	4
2865	134
2866	5
2867	381
2868	193
2869	157
287	6932
2870	91
2871	445
2872	357
2873	124
2874	1
2875	811
2876	772
2877	19
2878	1666
2879	5
288	837
2880	1
2881	1
2882	46
2883	9
2884	554
2885	2
2886	659
2887	209
2888	186
2889	24
289	773
2890	96
2891	8
2892	24
2893	24
2894	166
2895	28
2896	38
2897	56
2898	389
2899	8
29	2867
290	789
2900	603
2901	134
2902	162
2903	78
2904	18
2905	31
2906	264
2907	268
2908	95
2909	37
291	1245
2910	8
2911	8
2912	20
2913	13
2914	205
2915	17
2916	249
2917	35
2918	91
2919	49
292	1342
2920	20
2921	6
2922	54
2923	6
2924	49
2925	4
2926	21
2927	27
2928	127
2929	130
293	523
2930	489
2931	68
2932	28
2933	33
2934	31
2935	23
2936	40
2937	4
2938	8
2939	2
294	489
2940	12
2941	50
2942	15
2943	24
2944	9
2945	14
2946	20
2947	12
2948	52
2949	1007
295	115
2950	17
2951	101
2952	1507
2953	107
2954	12
2955	48
2956	30
2957	24
2958	14
2959	15
296	6454
2960	11
2961	12
2962	14
2963	19
2964	14
2965	31
2966	518
2967	265
2968	27
2969	45
297	5208
2970	159
2971	44
2972	97
2973	38
2974	57
2975	8
2976	3
2977	2718
2978	96
2979	1
298	951
2980	944
2981	1946
2982	827
2983	2600
2984	1974
2985	195
2986	867
2987	584
2988	180
2989	421
299	3921
2990	4
2991	198
2992	102
2993	21
2994	1926
2995	2261
2996	38
2997	3142
2998	33
2999	1663
3	193
30	762
300	596
3000	43
3001	87
3002	2403
3003	1399
3004	1783
3005	3549
3006	2256
3007	1852
3008	323
3009	196
301	488
3010	16
3011	16
3012	86
3013	13
3014	106
3015	2
3016	9
3017	348
3018	138
3019	96
302	47
3020	160
3021	114
3022	13
3023	72
3024	46
3025	30
3026	600
3027	689
3028	1248
3029	2057
303	43
3030	28
3031	384
3032	7
3033	80
3034	388
3035	128
3036	140
3037	126
3038	86
3039	453
304	93
3040	138
3041	58
3042	55
3043	312
3044	568
3045	870
3046	528
3047	331
3048	347
3049	535
305	35
3050	25
3051	6593
3052	386
3053	8
3054	25
3055	461
3056	1364
3057	791
3058	52
3059	235
306	2416
3060	189
3061	727
3062	20
3063	108
3064	64
3065	18
3066	11
3067	4
3068	5
3069	2
307	4467
3070	337
3071	639
3072	227
3073	142
3074	947
3075	13
3076	3
3077	355
3078	0
3079	-4
308	11391
3080	-8
3081	117
3082	21
3083	200
3084	367
3085	11
3086	28
3087	1501
3088	16
3089	41
309	294
3090	51
3091	5977
3092	67
3093	381
3094	341
3095	450
3096	299
3097	274
3098	3688
3099	2455
31	2664
310	-12
3100	1420
3101	154
3102	73
3103	421
3104	588
3105	322
3106	15
3107	140
3108	13
3109	5
311	122
3110	24
3111	5
3112	8
3113	60
3114	336
3115	12
3116	108
3117	22
3118	160
3119	145
312	89
3120	24
3121	180
3122	175
3123	323
3124	76
3125	461
3126	618
3127	11
3128	61
3129	1876
313	2975
3130	12
3131	6
3132	47
3133	611
3134	676
3135	31
3136	56
3137	1629
3138	51
3139	52
314	2222
3140	603
3141	156
3142	78
3143	70
3144	491
3145	1062
3146	98
3147	25
3148	477
3149	426
315	3000
3150	481
3151	140
3152	150
3153	46
3154	398
3155	1193
3156	2697
3157	1636
3158	293
3159	272
316	49
3160	212
3161	2
3162	59
3163	73
3164	191
3165	76
3166	1
3167	269
3168	13
3169	64
317	1403
3170	4475
3171	392
3172	3285
3173	1662
3174	469
3175	1039
3176	41
3177	46
3178	6
3179	1
318	1109
3180	2
3181	435
3182	390
3183	133
3184	835
3185	697
3186	639
3187	94
3188	95
3189	62
319	131
3190	255
3191	63
3192	135
3193	12
3194	6
3195	16
3196	66
3197	29
3198	53
3199	20
32	1296
320	1416
3200	14
3201	15
3202	19
3203	22
3204	11
3205	60
3206	1
3207	32
3208	32
3209	-3
321	1175
3210	60
3211	18
3212	43
3213	167
3214	2
3215	14
3216	69
3217	2
3218	7
3219	336
322	1708
3220	124
3221	111
3222	46
3223	22
3224	2
3225	4
3226	15
3227	70
3228	99
3229	30
323	4015
3230	38
3231	137
3232	296
3233	38
3234	18
3235	53
3236	139
3237	231
3238	457
3239	-1
324	10122
3240	22
3241	94
3242	185
3243	123
3244	31
3245	83
3246	20
3247	20
3248	3
3249	2
325	1210
3250	34
3251	125
3252	51
3253	203
3254	125
3255	12
3256	126
3257	88
3258	285
3259	45
326	4263
3260	10
3261	103
3262	149
3263	37
3264	70
3265	72
3266	10
3267	15
3268	80
3269	597
327	424
3270	705
3271	990
3272	399
3273	45
3274	43
3275	55
3276	290
3277	84
3278	131
3279	339
328	3322
3280	334
3281	38
3282	142
3283	140
3284	4
3285	3
3286	137
3287	2
3288	90
3289	61
329	3926
3290	87
3291	78
3292	5688
3293	8445
3294	1678
3295	19
3296	17
3297	13
3298	37
3299	28
33	4538
330	9963
3300	305
3301	57
3302	2512
3303	4001
3304	3688
3305	4893
3306	1127
3307	1844
3308	6
3309	935
331	1773
3310	50
3311	12
3312	409
3313	498
3314	169
3315	31
3316	-1
3317	193
3318	11
3319	304
332	11876
3320	307
3321	75
3322	65
3323	10
3324	24
3325	16
3326	1
3327	3
3328	738
3329	751
333	330
3330	585
3331	618
3332	485
3333	884
3334	1052
3335	257
3336	558
3337	1105
3338	210
3339	354
334	294
3340	549
3341	445
3342	491
3343	221
3344	791
3345	131
3346	2895
3347	54
3348	1198
3349	539
335	165
3350	2732
3351	374
3352	1566
3353	448
3354	1979
3355	824
3356	1254
3357	607
3358	362
3359	45
336	118
3360	-1
3361	45066
3362	12512
3363	16557
3364	585
3365	392
3366	457
3367	34204
3368	76
3369	84
337	394
3370	101
3371	77
3372	166
3373	77
3374	816
3375	479
3376	552
3377	456
3378	142
3379	73
338	925
3380	115
3381	453
3382	513
3383	1399
3384	15
3385	46
3386	77
3387	51
3388	2
3389	35
339	427
3390	411
3391	584
3392	103
3393	45
3394	43
3395	48
3396	17
3397	502
3398	201
3399	336
34	1261
340	417
3400	232
3401	1
3402	178
3403	252
3404	350
3405	119
